id,youtube_id,player,sex,club,view,slow,events,bbox,split,processed_video_path
1108,Q0pK0ssD8t4,JAMIE LOVEMARK,m,driver,other,1,[ 690  718  757  770  809  837  850  858  943 1003],[6.48437500e-02 6.94444444e-04 4.73437500e-01 9.64583333e-01],3,processed_videos/JAMIE_LOVEMARK_Q0pK0ssD8t4_1dbadf37-adc1-4c45-af9e-02a8d364b084.mp4
1109,CB4m9LPVBbM,MINJEE LEE,f,iron,face-on,0,[181 325 340 350 360 364 368 370 384 420],[1.96875000e-01 6.94444444e-04 6.80468750e-01 9.63194444e-01],1,processed_videos/MINJEE_LEE_CB4m9LPVBbM_cbd00785-d8be-4852-85f2-dc8fa547567f.mp4
1110,CB4m9LPVBbM,MINJEE LEE,f,iron,face-on,1,[616 632 690 728 768 786 799 808 873 903],[2.05468750e-01 6.94444444e-04 6.70312500e-01 9.86805556e-01],1,processed_videos/MINJEE_LEE_CB4m9LPVBbM_0f910cf3-1507-446f-8a4c-decd1e4d9290.mp4
1111,Q6yJx7HFlSg,AI MIYAZATO,f,driver,down-the-line,0,[151 365 399 405 429 437 441 443 478 508],[3.90625000e-04 6.94444444e-04 6.01953125e-01 9.88194444e-01],3,processed_videos/AI_MIYAZATO_Q6yJx7HFlSg_f34bd09a-c662-43ef-876e-b5b9430fc167.mp4
1112,Q6yJx7HFlSg,AI MIYAZATO,f,driver,down-the-line,1,[ 727  744  877  896  995 1028 1042 1053 1174 1212],[2.50000000e-02 6.94444444e-04 5.75781250e-01 9.77083333e-01],3,processed_videos/AI_MIYAZATO_Q6yJx7HFlSg_70741fb9-677a-4342-bf0a-76343f55b857.mp4
1113,Q6yJx7HFlSg,AI MIYAZATO,f,driver,face-on,0,[4003 4181 4220 4225 4250 4258 4261 4263 4292 4329],[7.89062500e-02 6.94444444e-04 7.61718750e-01 9.84027778e-01],3,processed_videos/AI_MIYAZATO_Q6yJx7HFlSg_121f6e1e-97f9-4fe3-93d8-c88e2f678b9c.mp4
1114,Q6yJx7HFlSg,AI MIYAZATO,f,driver,face-on,1,[4569 4659 4816 4834 4935 4965 4978 4989 5096 5137],[6.95312500e-02 6.94444444e-04 8.32812500e-01 9.77083333e-01],3,processed_videos/AI_MIYAZATO_Q6yJx7HFlSg_a96caf83-50c6-4005-8b2e-db37b15964a7.mp4
1115,_gb_suqFrC0,BOO WEEKLEY,m,fairway,other,0,[271 398 411 415 422 426 430 432 447 485],[6.17187500e-02 6.94444444e-04 4.95312500e-01 1.00000000e+00],2,processed_videos/BOO_WEEKLEY__gb_suqFrC0_d100cbe9-7695-405b-840f-b6d6a34c026d.mp4
1116,_gb_suqFrC0,BOO WEEKLEY,m,fairway,other,1,[ 815  820  873  889  918  934  947  957 1023 1060],[6.32812500e-02 6.94444444e-04 5.04687500e-01 1.00000000e+00],2,processed_videos/BOO_WEEKLEY__gb_suqFrC0_462c0854-9585-4a8d-80ec-79666965b9f9.mp4
1117,7DR3pFxkPVg,BRYSON DECHAMBEAU,m,driver,down-the-line,0,[ 62 219 234 237 245 250 253 255 269 307],[1.61718750e-01 6.94444444e-04 4.64843750e-01 1.00000000e+00],4,processed_videos/BRYSON_DECHAMBEAU_7DR3pFxkPVg_8a090293-8d86-468d-9c72-a036441035e6.mp4
1118,7DR3pFxkPVg,BRYSON DECHAMBEAU,m,driver,down-the-line,1,[608 652 711 722 756 775 785 794 847 883],[1.64843750e-01 6.94444444e-04 4.68750000e-01 1.00000000e+00],4,processed_videos/BRYSON_DECHAMBEAU_7DR3pFxkPVg_e431d31f-cbfd-44da-a6fb-3603cd1fe341.mp4
1119,7nSqNT_TmP4,GERINA PILLER,f,driver,down-the-line,0,[601 833 846 851 859 864 867 869 891 928],[9.92187500e-02 6.94444444e-04 5.60937500e-01 1.00000000e+00],1,processed_videos/GERINA_PILLER_7nSqNT_TmP4_8b582d87-5e2a-4eaa-93b1-88b89bb444bf.mp4
1120,7nSqNT_TmP4,GERINA PILLER,f,driver,down-the-line,1,[1018 1032 1083 1102 1134 1152 1166 1175 1241 1278],[1.00781250e-01 6.94444444e-04 5.46093750e-01 1.00000000e+00],1,processed_videos/GERINA_PILLER_7nSqNT_TmP4_d6e4b67f-1717-40bb-9911-116c01e28d82.mp4
1121,-w6CkCOV_no,TONY FINAU,m,iron,down-the-line,0,[331 638 671 677 680 684 687 689 706 743],[2.38281250e-01 6.94444444e-04 3.84375000e-01 9.84027778e-01],1,processed_videos/TONY_FINAU_-w6CkCOV_no_85e9cc46-79b0-48e2-bc98-45f71776826d.mp4
1122,-w6CkCOV_no,TONY FINAU,m,iron,down-the-line,1,[ 923  953  989 1009 1024 1037 1050 1057 1129 1162],[2.70312500e-01 6.94444444e-04 3.55468750e-01 9.75694444e-01],1,processed_videos/TONY_FINAU_-w6CkCOV_no_66d07b3a-5bab-4285-b3dc-2a9d380b5b5d.mp4
1123,Tne6bX1hMwU,TIM HERRON,m,fairway,other,0,[181 398 410 416 424 429 432 434 451 487],[0.17890625 0.01805556 0.39453125 0.98263889],1,processed_videos/TIM_HERRON_Tne6bX1hMwU_0bfd7cbb-6e61-4d8c-8814-7a1e385c2bc2.mp4
1124,Tne6bX1hMwU,TIM HERRON,m,fairway,other,1,[607 646 696 716 748 766 779 787 849 885],[0.1859375  0.025      0.37265625 0.925     ],1,processed_videos/TIM_HERRON_Tne6bX1hMwU_24102df8-1723-4cfa-8e4e-54d4e03bc34e.mp4
1125,Q_5DsrFRkUo,LEE WESTWOOD,m,driver,face-on,0,[151 696 714 722 730 733 736 738 762 802],[8.59375000e-02 6.94444444e-04 7.95312500e-01 1.00000000e+00],3,processed_videos/LEE_WESTWOOD_Q_5DsrFRkUo_fa6e325f-509f-4462-98ec-a543bc661718.mp4
1126,Q_5DsrFRkUo,LEE WESTWOOD,m,driver,face-on,1,[1042 1113 1160 1190 1218 1235 1248 1256 1350 1410],[8.35937500e-02 6.94444444e-04 7.96093750e-01 1.00000000e+00],3,processed_videos/LEE_WESTWOOD_Q_5DsrFRkUo_acd1d2e2-bc1a-41da-b754-574ef755a785.mp4
1127,Q_5DsrFRkUo,LEE WESTWOOD,m,driver,down-the-line,0,[2940 3568 3580 3587 3595 3599 3601 3603 3623 3658],[8.98437500e-02 6.94444444e-04 5.24218750e-01 9.99305556e-01],3,processed_videos/LEE_WESTWOOD_Q_5DsrFRkUo_6eef7593-69c0-4e14-83b3-279ed6e356bd.mp4
1128,Q_5DsrFRkUo,LEE WESTWOOD,m,driver,down-the-line,1,[4078 4126 4171 4198 4231 4244 4257 4264 4336 4370],[1.06250000e-01 6.94444444e-04 5.35937500e-01 9.99305556e-01],3,processed_videos/LEE_WESTWOOD_Q_5DsrFRkUo_62fb201f-3db1-4eaa-8cf5-4e24d6d0b3fc.mp4
1129,IVRbQrq2JHo,MICHELLE WIE,f,fairway,face-on,0,[ 61 206 218 224 230 233 237 239 258 296],[0.215625   0.06805556 0.565625   0.91666667],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_b7e8da72-3440-4d22-a9e1-ecc3f7a99eb0.mp4
1130,IVRbQrq2JHo,MICHELLE WIE,f,fairway,face-on,1,[476 534 581 606 629 642 656 665 743 773],[0.2140625  0.07083333 0.57578125 0.91944444],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_c7a77bc2-cdf6-471f-9a20-86cb9290cf3c.mp4
1131,IVRbQrq2JHo,MICHELLE WIE,f,fairway,other,0,[ 863 1076 1088 1093 1098 1101 1105 1107 1129 1168],[1.83593750e-01 6.94444444e-04 6.25000000e-01 9.85416667e-01],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_8b1b9766-3be5-4b00-9d5d-9232a779104f.mp4
1132,IVRbQrq2JHo,MICHELLE WIE,f,fairway,other,1,[1288 1370 1417 1439 1460 1471 1486 1495 1577 1603],[1.71875000e-01 6.94444444e-04 6.29687500e-01 9.77083333e-01],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_1ebfa378-5e56-42bd-a461-bab5b18c856b.mp4
1133,IVRbQrq2JHo,MICHELLE WIE,f,fairway,down-the-line,0,[1600 1698 1709 1715 1721 1724 1727 1730 1750 1787],[1.89062500e-01 6.94444444e-04 4.19531250e-01 9.79861111e-01],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_e244ff00-2dd6-4ca6-8a6b-b1cc7130185e.mp4
1134,IVRbQrq2JHo,MICHELLE WIE,f,iron,other,0,[1937 2076 2087 2092 2097 2101 2104 2106 2123 2160],[1.44531250e-01 6.94444444e-04 6.64843750e-01 9.97916667e-01],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_1ada54fe-d013-49ee-b106-5fc20459197a.mp4
1135,IVRbQrq2JHo,MICHELLE WIE,f,iron,down-the-line,0,[2280 2362 2372 2377 2383 2387 2390 2392 2410 2446],[0.35390625 0.12916667 0.26484375 0.84722222],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_09845c37-42e7-4087-af1a-bc856954831e.mp4
1136,IVRbQrq2JHo,MICHELLE WIE,f,iron,down-the-line,1,[2596 2608 2644 2660 2679 2691 2703 2709 2765 2799],[0.35234375 0.14305556 0.259375   0.80833333],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_02acaba0-bca5-4b6f-9c4f-49b63ec24129.mp4
1137,IVRbQrq2JHo,MICHELLE WIE,f,iron,other,0,[3021 3037 3048 3054 3059 3062 3066 3068 3088 3132],[0.2484375  0.09722222 0.5171875  0.8875    ],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_571aec22-72e6-436e-8f76-076bf02738d0.mp4
1138,IVRbQrq2JHo,MICHELLE WIE,f,fairway,other,0,[3252 3380 3392 3398 3403 3406 3410 3412 3432 3467],[2.54687500e-01 6.94444444e-04 6.60156250e-01 9.92361111e-01],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_89c1d9a0-9f5e-4ebf-827c-47ea907a954e.mp4
1139,IVRbQrq2JHo,MICHELLE WIE,f,driver,down-the-line,0,[3617 3626 3637 3643 3649 3653 3657 3659 3675 3712],[6.87500000e-02 6.94444444e-04 5.33593750e-01 9.97916667e-01],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_dc4fb81c-afff-4616-9128-dff159c36072.mp4
1140,IVRbQrq2JHo,MICHELLE WIE,f,driver,down-the-line,0,[3922 4040 4050 4056 4062 4066 4069 4072 4089 4125],[1.60156250e-01 6.94444444e-04 4.24218750e-01 9.77083333e-01],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_cf4bfc22-377d-4d3b-b344-575a06e639e5.mp4
1141,IVRbQrq2JHo,MICHELLE WIE,f,driver,down-the-line,0,[4365 4403 4413 4419 4425 4429 4432 4434 4456 4493],[2.26562500e-01 6.94444444e-04 3.84375000e-01 9.42361111e-01],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_76a003a4-670e-42dc-ad99-de076ee93292.mp4
1142,IVRbQrq2JHo,MICHELLE WIE,f,driver,down-the-line,1,[4703 4706 4742 4761 4783 4795 4807 4813 4870 4906],[1.68750000e-01 6.94444444e-04 3.98437500e-01 9.65972222e-01],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_9abf739a-b0ec-48e2-812d-e0bd78670430.mp4
1143,IVRbQrq2JHo,MICHELLE WIE,f,fairway,face-on,0,[4966 5262 5275 5281 5286 5289 5292 5295 5316 5353],[1.78125000e-01 6.94444444e-04 5.96875000e-01 9.90972222e-01],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_f015768d-0d11-4f85-ac12-31ef2cf4c087.mp4
1144,IVRbQrq2JHo,MICHELLE WIE,f,fairway,face-on,1,[5459 5472 5524 5547 5566 5581 5595 5604 5687 5717],[0.1734375  0.07083333 0.5984375  0.92777778],2,processed_videos/MICHELLE_WIE_IVRbQrq2JHo_97e74589-b59e-4b05-895c-b70bf9753b18.mp4
1145,CuBNYn0WgLs,J B HOLMES,m,fairway,face-on,0,[ 91 270 283 287 293 298 301 303 321 363],[0.234375   0.06805556 0.5375     0.85555556],1,processed_videos/J_B_HOLMES_CuBNYn0WgLs_741467f0-e563-4fe4-8e64-4ed7fe01fe25.mp4
1146,CuBNYn0WgLs,J B HOLMES,m,fairway,face-on,1,[573 636 686 701 728 744 757 763 843 889],[0.24140625 0.04444444 0.540625   0.87777778],1,processed_videos/J_B_HOLMES_CuBNYn0WgLs_601d049f-4ce3-4e1e-9c07-c117ff01fc7d.mp4
1147,Ux2iHMrS_PY,PETER HANSON,m,driver,down-the-line,0,[211 553 562 566 572 575 578 580 597 633],[7.42187500e-02 6.94444444e-04 5.24218750e-01 9.99305556e-01],3,processed_videos/PETER_HANSON_Ux2iHMrS_PY_1ce6b37a-78bf-44e4-9da6-ec56f9642404.mp4
1148,Ux2iHMrS_PY,PETER HANSON,m,driver,down-the-line,1,[ 783  819  858  874  895  910  923  931  994 1028],[7.10937500e-02 6.94444444e-04 5.20312500e-01 9.96527778e-01],3,processed_videos/PETER_HANSON_Ux2iHMrS_PY_d1a9ca00-ad91-49f1-b353-81562b0baa72.mp4
1149,5X2PAjc5mng,BROOKE HENDERSON,f,iron,down-the-line,0,[271 576 590 594 601 607 610 612 627 661],[1.92968750e-01 6.94444444e-04 4.16406250e-01 9.89583333e-01],1,processed_videos/BROOKE_HENDERSON_5X2PAjc5mng_40d62512-a819-49be-960c-8484b2b2e1c5.mp4
1150,5X2PAjc5mng,BROOKE HENDERSON,f,iron,down-the-line,1,[ 721  837  890  904  937  955  968  977 1035 1072],[1.99218750e-01 6.94444444e-04 4.00781250e-01 9.96527778e-01],1,processed_videos/BROOKE_HENDERSON_5X2PAjc5mng_0110a828-a807-4966-ab35-2bf4e10f86f8.mp4
1151,Sw1jCHgKsgs,ALISON LEE,f,iron,down-the-line,0,[391 703 728 734 742 747 751 754 775 813],[2.27343750e-01 6.94444444e-04 3.52343750e-01 9.68750000e-01],1,processed_videos/ALISON_LEE_Sw1jCHgKsgs_3ee288ca-a47d-4b03-80b7-d3df7e01c7df.mp4
1152,Sw1jCHgKsgs,ALISON LEE,f,iron,down-the-line,1,[1270 1320 1402 1427 1459 1479 1494 1506 1589 1628],[2.50781250e-01 6.94444444e-04 3.39843750e-01 9.63194444e-01],1,processed_videos/ALISON_LEE_Sw1jCHgKsgs_2350eb3d-d518-4441-9dc8-492f4c9a1271.mp4
1153,HwepbD7U3CA,SEAN OHAIR,m,driver,other,0,[271 481 494 498 506 512 515 517 536 578],[3.90625000e-04 6.94444444e-04 5.42578125e-01 9.93750000e-01],1,processed_videos/SEAN_OHAIR_HwepbD7U3CA_cec5fedf-8663-48a5-a5c3-3e30dce4b7b7.mp4
1154,HwepbD7U3CA,SEAN OHAIR,m,driver,other,0,[1028 1258 1278 1282 1290 1296 1299 1301 1321 1355],[3.90625000e-04 6.94444444e-04 5.35546875e-01 1.00000000e+00],1,processed_videos/SEAN_OHAIR_HwepbD7U3CA_7d7a7076-e393-41b0-bf85-576750ebf88c.mp4
1155,HwepbD7U3CA,SEAN OHAIR,m,driver,other,1,[1715 1745 1818 1834 1867 1889 1901 1910 1985 2023],[3.90625000e-04 6.94444444e-04 5.23046875e-01 1.00000000e+00],1,processed_videos/SEAN_OHAIR_HwepbD7U3CA_a1fcc653-a665-4024-b981-5912f6a71186.mp4
1156,ocAc3mkIWeQ,IN-GEE CHUN,f,hybrid,other,0,[ 901 1122 1142 1148 1159 1164 1168 1170 1194 1230],[4.84375000e-02 6.94444444e-04 8.71093750e-01 9.74305556e-01],3,processed_videos/IN-GEE_CHUN_ocAc3mkIWeQ_7403f3f8-a8a3-4bdc-8fe1-4a27a5ccf7c2.mp4
1157,ocAc3mkIWeQ,IN-GEE CHUN,f,hybrid,other,1,[1440 1453 1523 1550 1595 1615 1629 1638 1730 1767],[5.39062500e-02 6.94444444e-04 8.71875000e-01 9.67361111e-01],3,processed_videos/IN-GEE_CHUN_ocAc3mkIWeQ_b2e8367a-5475-4d2e-881c-d387d52f8492.mp4
1158,TAemp5nBg-0,LEE WESTWOOD,m,driver,down-the-line,0,[ 61 265 276 283 290 294 297 299 321 355],[1.15625000e-01 6.94444444e-04 5.39843750e-01 9.95138889e-01],4,processed_videos/LEE_WESTWOOD_TAemp5nBg-0_d7176d73-ec2d-4402-96b3-63019ab5ba52.mp4
1159,TAemp5nBg-0,LEE WESTWOOD,m,driver,down-the-line,1,[655 712 751 779 810 823 834 843 916 959],[1.21093750e-01 6.94444444e-04 5.34375000e-01 9.97916667e-01],4,processed_videos/LEE_WESTWOOD_TAemp5nBg-0_6e802dbf-c8fc-4862-8ce8-8c6ba35a8ab9.mp4
1160,l7cMgwX8EEg,BEATRIZ RECARI,f,hybrid,face-on,0,[ 61 415 438 443 450 454 458 460 472 509],[1.26562500e-01 6.94444444e-04 8.10156250e-01 9.63194444e-01],1,processed_videos/BEATRIZ_RECARI_l7cMgwX8EEg_0489eeaf-0141-47fb-8d8f-f5641ea53174.mp4
1161,l7cMgwX8EEg,BEATRIZ RECARI,f,hybrid,face-on,1,[599 656 740 760 786 801 816 825 880 924],[1.21093750e-01 6.94444444e-04 8.15625000e-01 9.72916667e-01],1,processed_videos/BEATRIZ_RECARI_l7cMgwX8EEg_7cb5daf9-63ab-49f2-a329-6eab92b6fc22.mp4
1162,z7TK1hNRDLE,JAYE MARIE GREEN,f,driver,face-on,0,[241 331 354 361 369 376 379 382 400 434],[8.98437500e-02 6.94444444e-04 8.32812500e-01 9.61805556e-01],2,processed_videos/JAYE_MARIE_GREEN_z7TK1hNRDLE_5a0a857d-dd41-4d17-8fa4-4db49fbc7cc8.mp4
1163,z7TK1hNRDLE,JAYE MARIE GREEN,f,driver,face-on,1,[ 644  687  777  806  841  865  879  888  961 1002],[9.37500000e-02 6.94444444e-04 8.38281250e-01 9.57638889e-01],2,processed_videos/JAYE_MARIE_GREEN_z7TK1hNRDLE_67c8b092-3caf-4351-8ea1-c84382bbb17c.mp4
1164,7F2rA0oXNo0,BRYSON DECHAMBEAU,m,driver,face-on,0,[511 787 804 807 814 820 823 825 841 877],[8.20312500e-02 6.94444444e-04 8.27343750e-01 9.71527778e-01],2,processed_videos/BRYSON_DECHAMBEAU_7F2rA0oXNo0_26eb8d40-62ac-4514-81e6-671ad6071dce.mp4
1165,7F2rA0oXNo0,BRYSON DECHAMBEAU,m,driver,face-on,1,[1237 1256 1318 1328 1362 1381 1392 1402 1466 1498],[8.43750000e-02 6.94444444e-04 8.24218750e-01 9.74305556e-01],2,processed_videos/BRYSON_DECHAMBEAU_7F2rA0oXNo0_d6677d74-5679-4baa-9932-468d6fb29c64.mp4
1166,4T3MxysSIA4,CAMERON TRINGALE,m,driver,face-on,0,[601 718 736 740 748 753 756 758 782 820],[9.53125000e-02 6.94444444e-04 8.14062500e-01 9.71527778e-01],4,processed_videos/CAMERON_TRINGALE_4T3MxysSIA4_d61265a4-53d7-476c-812d-2a4ccfe7a022.mp4
1167,4T3MxysSIA4,CAMERON TRINGALE,m,driver,face-on,1,[1210 1268 1339 1355 1387 1405 1419 1428 1522 1556],[8.98437500e-02 6.94444444e-04 8.26562500e-01 9.77083333e-01],4,processed_videos/CAMERON_TRINGALE_4T3MxysSIA4_8df184cd-98d1-4c28-90ce-8666126e5664.mp4
1168,C4Vt3X8P6xs,RICKY BARNES,m,hybrid,other,0,[211 394 406 410 418 423 426 428 445 480],[0.1859375  0.00972222 0.34140625 0.90416667],1,processed_videos/RICKY_BARNES_C4Vt3X8P6xs_e65ac43e-e2ef-4df2-99c0-763fee6d7cab.mp4
1169,C4Vt3X8P6xs,RICKY BARNES,m,hybrid,other,1,[630 661 703 716 754 773 784 793 861 896],[1.87500000e-01 6.94444444e-04 3.40625000e-01 9.21527778e-01],1,processed_videos/RICKY_BARNES_C4Vt3X8P6xs_af75a790-de07-4dbf-96c2-7dac74a872bc.mp4
1170,07lqNiTJVqc,HALE IRWIN,m,driver,down-the-line,0,[ 91 436 451 456 462 466 469 472 488 524],[1.05468750e-01 6.94444444e-04 5.18750000e-01 9.68750000e-01],4,processed_videos/HALE_IRWIN_07lqNiTJVqc_98d663cb-79cf-4886-ad71-80f672f1ad88.mp4
1171,07lqNiTJVqc,HALE IRWIN,m,driver,down-the-line,1,[ 794  842  898  917  945  957  970  981 1048 1082],[8.04687500e-02 6.94444444e-04 5.38281250e-01 9.61805556e-01],4,processed_videos/HALE_IRWIN_07lqNiTJVqc_78957461-d367-48d3-9987-c1a9e8dad39b.mp4
1172,dC0UEvdY3B4,BILLY HORSCHEL,m,driver,down-the-line,0,[ 91 272 285 290 296 300 303 305 320 355],[1.26562500e-01 6.94444444e-04 4.67187500e-01 1.00000000e+00],1,processed_videos/BILLY_HORSCHEL_dC0UEvdY3B4_22760b84-1946-4870-b478-69a5023c3ccd.mp4
1173,dC0UEvdY3B4,BILLY HORSCHEL,m,driver,down-the-line,0,[475 573 589 593 600 604 607 609 624 660],[8.12500000e-02 6.94444444e-04 4.88281250e-01 9.96527778e-01],1,processed_videos/BILLY_HORSCHEL_dC0UEvdY3B4_974782f8-9845-47a4-9b9f-e6e866a3fe18.mp4
1174,dC0UEvdY3B4,BILLY HORSCHEL,m,driver,down-the-line,1,[1230 1260 1315 1332 1357 1371 1383 1392 1460 1498],[3.90625000e-04 6.94444444e-04 4.98046875e-01 1.00000000e+00],1,processed_videos/BILLY_HORSCHEL_dC0UEvdY3B4_5a524d49-68bc-4798-be03-603377e3fe37.mp4
1175,dC0UEvdY3B4,BILLY HORSCHEL,m,driver,down-the-line,1,[1228 1249 1312 1328 1356 1371 1383 1392 1453 1483],[5.03125000e-01 6.94444444e-04 4.97265625e-01 1.00000000e+00],1,processed_videos/BILLY_HORSCHEL_dC0UEvdY3B4_7a17a9bc-bd35-4f8f-acbf-e934541723fd.mp4
1176,zokcAdcwOT4,AMY YANG,f,driver,other,0,[ 91 422 439 445 454 460 464 466 487 522],[1.03906250e-01 6.94444444e-04 5.27343750e-01 1.00000000e+00],4,processed_videos/AMY_YANG_zokcAdcwOT4_c461731b-b274-43ec-9f9d-1c00162fdb74.mp4
1177,zokcAdcwOT4,AMY YANG,f,driver,other,1,[ 762  803  862  887  927  948  960  971 1058 1088],[1.04687500e-01 6.94444444e-04 5.28906250e-01 1.00000000e+00],4,processed_videos/AMY_YANG_zokcAdcwOT4_d33f5510-95f3-4679-8ff7-db442fb8fbf5.mp4
1178,kpOxo9HVG80,BROOKE HENDERSON,f,iron,face-on,0,[301 684 697 701 708 713 716 719 738 773],[1.45312500e-01 6.94444444e-04 7.91406250e-01 9.96527778e-01],1,processed_videos/BROOKE_HENDERSON_kpOxo9HVG80_090fa806-a261-4864-b8cc-8bd502efc40e.mp4
1179,kpOxo9HVG80,BROOKE HENDERSON,f,iron,face-on,1,[1163 1238 1289 1303 1334 1350 1364 1374 1445 1479],[1.42187500e-01 6.94444444e-04 7.94531250e-01 9.67361111e-01],1,processed_videos/BROOKE_HENDERSON_kpOxo9HVG80_be4d8228-660c-43d4-bf78-3a1c6810483f.mp4
1180,bMVf3lKrUlo,BERNHARD LANGER,m,iron,face-on,0,[271 407 426 429 435 439 442 444 466 501],[7.50000000e-02 6.94444444e-04 8.20312500e-01 9.97916667e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_f6c5e3d9-de6a-4146-9d5a-785259ae4d26.mp4
1181,bMVf3lKrUlo,BERNHARD LANGER,m,driver,face-on,0,[785 909 920 923 929 933 936 938 959 993],[3.90625000e-04 6.94444444e-04 8.66796875e-01 9.97916667e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_e8d89fad-3e47-4dcf-aca0-b546ac782b79.mp4
1182,bMVf3lKrUlo,BERNHARD LANGER,m,iron,other,0,[1233 1466 1478 1484 1488 1491 1496 1500 1511 1551],[0.57421875 0.28194444 0.1359375  0.40694444],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_34818d5c-0256-49b2-a18c-0384763409c2.mp4
1183,bMVf3lKrUlo,BERNHARD LANGER,m,driver,other,0,[1911 2057 2070 2073 2079 2083 2086 2088 2109 2147],[2.42187500e-02 6.94444444e-04 6.57812500e-01 9.82638889e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_05c8ce2d-76de-4aa9-b6fa-7b526113674a.mp4
1184,bMVf3lKrUlo,BERNHARD LANGER,m,driver,face-on,0,[2267 2545 2561 2564 2570 2574 2578 2580 2601 2636],[2.89062500e-02 6.94444444e-04 8.43750000e-01 9.85416667e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_b378dfe1-0e42-4a42-b106-134d5f9ffa84.mp4
1185,bMVf3lKrUlo,BERNHARD LANGER,m,hybrid,other,0,[2846 3578 3593 3596 3602 3606 3610 3612 3630 3666],[9.68750000e-02 6.94444444e-04 5.10156250e-01 9.59027778e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_660bcb30-370e-46af-aff4-016677b8fa29.mp4
1186,bMVf3lKrUlo,BERNHARD LANGER,m,driver,other,0,[4086 4463 4477 4480 4485 4489 4493 4495 4520 4555],[5.46875000e-02 6.94444444e-04 9.26562500e-01 9.93750000e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_fbc98f08-fb20-473d-8d3e-f24c0b713bb0.mp4
1187,bMVf3lKrUlo,BERNHARD LANGER,m,driver,face-on,0,[4825 5174 5193 5196 5202 5206 5209 5211 5236 5273],[3.90625000e-02 6.94444444e-04 8.64062500e-01 9.78472222e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_30117929-9ad6-45fe-a48a-d99026d158e7.mp4
1188,bMVf3lKrUlo,BERNHARD LANGER,m,iron,other,0,[5483 5799 5820 5824 5829 5834 5837 5840 5865 5898],[0.375      0.375      0.2953125  0.55138889],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_f108b931-6c01-4e28-97ce-122dce8f6b86.mp4
1189,bMVf3lKrUlo,BERNHARD LANGER,m,iron,down-the-line,0,[6468 6798 6811 6815 6821 6824 6828 6830 6853 6890],[1.80468750e-01 6.94444444e-04 4.06250000e-01 9.82638889e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_1acffe7a-e3a5-4efb-951a-b43eb7e6a380.mp4
1190,bMVf3lKrUlo,BERNHARD LANGER,m,driver,face-on,1,[7640 7679 7726 7740 7762 7778 7792 7800 7874 7911],[3.90625000e-04 6.94444444e-04 4.97265625e-01 9.99305556e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_2c0c0e54-a887-47cf-8eb3-83f6ebe5c12b.mp4
1191,bMVf3lKrUlo,BERNHARD LANGER,m,driver,face-on,1,[7641 7668 7727 7741 7761 7778 7792 7801 7891 7924],[5.03125000e-01 6.94444444e-04 4.97265625e-01 9.97916667e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_63123973-22d0-4050-8f18-48cde45708e5.mp4
1192,bMVf3lKrUlo,BERNHARD LANGER,m,driver,other,1,[9214 9260 9317 9329 9355 9368 9382 9390 9477 9513],[4.06250000e-02 6.94444444e-04 6.48437500e-01 9.88194444e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_c3eb8ed3-d456-4de2-9ec6-096a4dc8aa1d.mp4
1193,bMVf3lKrUlo,BERNHARD LANGER,m,hybrid,down-the-line,1,[11133 11282 11339 11351 11374 11391 11403 11413 11480 11513],[3.90625000e-04 6.94444444e-04 4.80078125e-01 9.64583333e-01],4,processed_videos/BERNHARD_LANGER_bMVf3lKrUlo_bf13dde0-8adb-466f-8432-b52a835884bd.mp4
